content,label
도착보장 약속쿠폰 왜 만들었는지 이해가 안 가네요. 도착보장시간을 엄청 길게 잡아놓곤 이거 그냥 생색만 내는 거 아닙니까? 그리고 쿠폰을 받아도 배달 완료일부터 3일이라는데 그럼 72시간 아닌가요? 11월 2일에 보내준 쿠폰을 왜 4일에 다운로드 할 수 없죠?,0
b마트장바구니 사용 안됨 업데이트고 뭐고 하라는거 다해봐도안됨 앱평가 보니 다른 사용자도 비슷한 사례로 불편함을 호소 여러 사용자가 같은문제를 제기하면 개발자는 제시한 방법에도 사용자가 이용을 못하고 있으니 뭐가 문제인지 앱내부문제를 찾아 개선할 생각을 해야지 뭘자꾸 와이파이타령 재설치타령 답답한 소리만하는지 진짜 평가때문에 선택했지만 별한개도 아까움,0
5년동안 쓰면서 솔직히 배달음식들 질이 내려가는걸 느낌 할거없어서 음식점이나 할까~하는애들이 음식하는맛 물론 알바도 있겠지 근데 어지간하면 5점대 후반이라 진짜 맛있는집이랑 구분이 안감 내가 뭐 없는 말 적는것도 아니고 6명에서 배달시켜먹고 사실 틀린거 하나없이 느낀거 그대로 적어도 업주가 기분나쁘면 리뷰 내려감 이러니까 다 좋은말 밖에없고 평점 좋지 리뷰 유지 누르면 되는거 아니냐고? 귀찮은데 그런거 할 사람이 몇이나될거같음? 당장 해외 구글리뷰같은건 4.3점대부터 좋은식당인데 여긴 뭐 죄다 4점대 후반임 이딴 식이면 대체 괜찮은 식당 어떻게찾음?지네가 일일히 확인하기어렵다 이러고 고칠생각은 없고 걍 그런가보다~하고 자동 차단되는게 얼탱이없네 진짜 ㅋ그리고리뷰 5점 약속 이딴거 제재 안할거임 ㄹㅇ? 그리고 배민 클럽 할인받은거 눈속임 좀 그만해라 내가 그만큼이나 할인 받았다고? 뭔가 이상해서 보니까 최대 배달료로만 찍혀있더만 2000원나올거 5000원 이런식으로 양심있게해 제발,0
"배달원 안 잡히면 안 잡힌다 연락하고 조치를 취해야지 1시간동안 배달도 안오고, 고객센터는 전화든 채팅 상담이든 아무것도 안되고 기껏 한다는 말이 취소도와드릴까요? 몇 번 이런 적 있는거 그냥 참았는데 오늘 바로 삭제했습니다. 다른 배달 어플로 갈아탈게요",0
허위리뷰 쓴적도 없는데 갑자기 허위리뷰로 의심되는글있다고 확인하기도전에 리뷰차단해버리면 리뷰이벤트같은거로 서비스좀 받으려고하는 재미도없어지네요. 이벤트 아니더라도 정말 맛있는집 리뷰 평점 남기는것도 있는데.고객센터 전화하라니 전화하니까 또 확인해본다고 연락늦고 진짜 짜증 스트레스받네요.이런거 리뷰 차단할때는 확인먼저 해보시고 의심이아니라 진짜 그런사람들만 차단을해야돼는거 아닌지요?사람참 쉽게 배달시켜먹을려고하는 어플인데 번거롭게하네요,0
"배달의민족에 대한 평가는 별4개 이상을 주고싶은데 배달의민족에서 주문하면 배달비가 너무 비싸요. 어느곳은 2만원을넘게 주문하여도 배달비가 4,500원이어서 네이버 지도로 검색을 해봤는데 업소에서 저의 자택까지의 거리가 200m 에 불과한데 4,500원은 터무니없는 배달료 가 아닐까요? 1m에 22원50전인데.",0
알뜰배달 최악 이네요. 여러건 묶어서 배달하는 시스템이에요. 일반배달과 같지만 더 늦게 도착해요.1시간 이상은 보통이네요 ㄷ. 내 배달 픽업하는 기사님 없을때도 있음 ㄷ. 가게에는 안심번호도 제공되지 않아 전화해주고 싶어도 못한다네요.결국 고객센터에 다시 전화 해야되는 번거로움이 한두번 아니에요. 알뜰배달 하시는 기사님들 많아져 배민1도 점점 늦게 오네요. 알뜰배달×배민1 왜 같이 묶어서 하시나요? 배달비 천원 아껴도 일반보다 더 늦게 오면 의미 없네요,0
앱 클릭시 접속이안되요 업뎃이후 삭제햇다 다시깔아도안됨,0
여기그냥 깡패네요 주문하고 바로메뉴 바꿀라고 가게정보 봣는데 아무것도 없어서 고객센터연락하니깐 그냥 먹으라네요 변경이안된다고요 바로연락드렸는데. 어찌나 어이가없던지 깡패업체도아니고 그냥 막나가자고 하는거같네요 일처리가 너무 느리고 먹고싶엇던음식은못먹고 엄한음식 두입먹고 돈버렸네요 다른어플 써야겠어요 획시몰르니 여기 쓰지마세요 질이 안좋아요,0
"뭔 1년전 요청사항이 아직도 적용 안돼서 복붙합니다) ❗️요청사항: 추가) 리뷰삭제하면 제일 상단으로 올라가는것좀 고쳐주세요 스크롤을 또! 내려야됩니다 ❗️1) 리뷰에 유저들이 ""공감해요"" 이모지를 달수 있었으면 합니다. 하도 주작리뷰,사장이 게시중단요청 하다보니 신뢰할수가 없네요. ❗️2) 리뷰수정기간 3일 이상이 불가능하다면, 고객이 사장 답변에 대댓글 한번은 남길수 있게 해주세요. 솔직하게 썼다고, 자기 맘에 안든다고 억울한척 답글다는 사장들 너무 많음.❗️3) 내가 적은 리뷰 날짜 검색 기능 or 사진리뷰 그리드 형식으로 보는 기능. 무조건 최신순이라 옛날리뷰 보려면 스크롤 일일이 내려야하는게 불편하고, 인스타처럼 리뷰 3x3형식으로 볼수 있으면 좋을것 같습니다.❗️4) 리뷰 블라인드처리 2회이상 하는 사장들도 패널티 부탁드립니다. 악의적 리뷰도 아니고 그저 자기 맘에 안든다고, 자기가 한건 생각도 피해자인척 블라인드처리 하는경우 너무 억울합니다",0
배달기사님이 이미 도착을 했는데 계속 조리중 이라고 뜨는건 언제 고치나요. 벌써 몇번째인지 모르겠네요,0
"배달출발하고 한30분 넘게걸려서 온치킨은 완전 식어있고, 라이더들이 몇개씩 업어가는지 모르겠지만 이건 배민측에서 개선해야된다. 업어가는거 제한을 두던가 괜히 소비자랑 가게랑만 싸우게되는꼴인듯. 난 이제 갈아탑니다 쿠x을ᆢ",0
주문한지 1분도 채안됐는데 고객센터에 취소요청하니 안된다고 얘기만하고 매장에 전화했더니 곧 도착한다고 얘기하네요. 카카오톡 알림서비스에 나오는 소요시간이 의미가 없네요. 고객의견이 전혀 반영이 안되네요.,0
배민 사용 하라는건가여?제가 쓰는 카드사는 없애고 그렇다고 등록도 오류 짜증나서 만나서 결제하려고 햇는데 그것마저 없애버리고 고객센터는 30분넘게 기다려도 연결도 안되고 짜증이 나서 어플 지워 버림 안그래도 배달비만 비싸게 받기만 하니 ㅡ,0
상담원 특히 채팅 상담원은 문의 넣어도 아예 응답을 안함 이럴 거면 고객센터를 왜 운영하냐?,0
오늘오류난사태 실검에도올랏는데 어플내에서 공지사항이뜬다면 이런사태는안나왔을것같네요 주문은된건지 결제는됬는데 취소는언제되는지 전화는 왜있는건지 하루종일안받고 완전하게 밤되서야 환불되고 쿠폰이라도나오던가 죄송하단문구도없고 이런대처가 최선이었는지.안타깝네요 추가결제를막던가해야지.그저 들어오는대로 환불,0
몇년째 이용중이고 정말 오래이용했는데 이제 놔줘야 할것같다. 서버문제인것같은데 주소낚시당해서 음식 다 망가진채로 배달됨. 업장도 억울하고 소비자도 억울한상황인데 본인들 서버에 문제가 캐치되지않는다고 소비자한테 모든 부당함을 책임지라고하는 정신나간 서비스. 말이안나옴 진짜 맨날 뉴스타면서도 정신못차리는거보니 곧 망하겠다싶다.,0
일 똑바로 안합니까? 카드 결제하려고 했더니 오류뜬다고 10분내내 결제 쳐하고있는데 결제도 안되고 현장 결제는 쳐 막아놓고 진짜 잘 쓰면서 좋은어플이다 싶었는데 가면갈수록 짜증나네,0
한집배달 시켰는데 왜 전혀 상관없는 다른곳을 갔다오는거죠?ㅋ빙빙 돌아오나 했더니 그것도 아님 저번에도 배달 오래걸리더니 짜증나네,0
"배민도 이제 망할때가 되었나봄.같은 가게 기준 쿠팡이츠보다 가격이 비싸도 그리고 배달료가 비싸도 다양한 가게들,편리한 보기화면,빠른 배달 등으로 이용했는데 국밥 한집배달 시켰는데 음식 만드는 시간 빼고 예상 배달시간이 1시간 30분임.걸어서 20분 거리인데.취소하려니 가게 사장님은 자체 취소하면 조리한 음식 보상 못 받는다고 고객센터 통해서 취소 부탁하셔서 고객센터 채팅 상담사 연결했는데 연결 안됨.그러면서 전화 연결하라고 떠서 전화해도 안 받음.겨우겨우 상담 연결되서 얘기했는데 답을 현재 15분이 넘도록 답을 안 하네요.배민 초기때 별점 4점대였던걸로 기억하는데 왜 점점 갈수록 민심 안 좋은 지 돌아보시고 개선해주었으면 하네요.ㅡ 한집배달 인프라가 안 갖춰졌으면 시행하면 안 되죠.그리고 애초에 배달기사가 없으면 주문을 받지 말던가 주문은 주문대로 되고 취소 안 되게 시간 끌고 배달은 안 오고 이게 뭔가요? 앞으로는 걍 배민 이용 안 할래요. 싫은 사람이 이용 안 하면 그만이죠",0
다른 어플 잘만 되는데 배민만 인터넷 연결이 안된다고 뜨네요 음식 어케 먹으란건지;,0
"최신버전 업데이트 했더니 ""찜"" 목록에 광고 끼워넣고 완전 양아치네요. 진짜 맛집도 아니고 걍 광고비 낸 가게들이잖아요. 삭제하고 구버전으로 다시 설치합니다. 억지 광고 적당히 끼워 넣으십시오.! 🤬😡👹",0
포장주문 왜 목록형태로 바뀐거죠. 포장이란게 내 주변에 어디쯤에 어떤가게가 있고 내 동선에 맞게 들렀다가 가게끔 하는 그런 장점이 있었는데 위치를 일일이 눌러서 확인하면서 어느가게가 어디쯤 있는지 확인하기가 어려워져서 불편해요,0
도대체 등급별혜택에 잘쓰지도않는 브랜드 쿠폰은 왜 주는지 모르겠음.그것도 내가원하는 브랜드도 아니고 브랜드를 선택할수있는것도 아닌데 쿠폰을 주려면 그고객이 어떤쿠폰을 주로 적용해서 쓰는지 확인하고 줘야하는거 아닌가요? 아무쓸모도없는 브랜드 쿠폰을 왜주는건지 그냥 이전처럼 자유롭게 쓸수있는 쿠폰따로 프렌차이즈쿠폰따로 이렇게 줄것이지.,0
Apr인가 Aps 뭔가하는 전화 인증을 몇번을 눌러도 오질 않네요 버그는 너무 많은 앱 쓰지마세요 그냥,0
이제까지 천생연분도 몇번 달아보고 리뷰 400개나 넘게썼는데 최근 작성한게 허위리뷰라며 차단을 하네요 ㅋㅠ 차단풀려면 소명서를 써야하는데 이 상황이 너무 어이가 없고 속상합니다. 더는 이용하고싶지않네요,0
와우 회원인데 와우 회원은 할인을 받아요! 라고 아득바득 밑에 창을 띄우는 지 모르겠네 제발 좀 치워줘요,0
타 서비스 잘 사용하고 있습니다. 갑자기 계정을 막아놓곤 왜 이런지 물으니 뭘 제출하라네요(?),0
쿠팡 개인정보 털려서 자꾸 모르는 사람한테 전화오고 불안해서 쿠팡 더이상 안쓸겁니다 도데체 중국인 직원을 왜뽑는 건지 이해불능,0
어플오늘 설치했는데 첫주문쿠폰이 안뜨네요 다 주는것 아닌가요 급하게시킬려다 일단다른어플로 주문합니가,0
리뷰에 대한 관리가 이해불가다 고객의 평가 가치를 담는것이 리뷰인데 그것을 낮게 평가한다면 강제로 리뷰를 막는다,0
아니 c1바 왜 다운 91%에서 계속멈추는데 관리자 관리안하냐?,0
서비스가 이따구면서 광고는 엄청 하네요. 젬좀 모읍시다 tlqkf,0
이건진짜 하 배달지 주소를 바꿔도 수정이안되고 드럽네 하. 안쓴다,0
메뉴 관련 나열 방식 및 가독성이 구림.,0
탈퇴버튼이 없어 문의글 찾아보니 전화하라고 써있어서 당황.,0
배달 가능한 가게부터 보여주셨음 좋겠어요 찾다가 그냥 배* 이용합니다,0
배달료 인상되고 배민 쿠팡이츠 요기오 사용 안합니다. 다 없어저 버렸음 좋겠네요.,0
너무 늦어요 짜증 100% 시간 없는데 설렁설렁 준비중?! 손님한테 대하는 자세가 이게 뭐에요 이래서 별이1개인 리뷰가 많은거 아니에요!,0
와우할인10%로라고해서 이용해볼려고 했는데 다른배달앱 비교시 배달비/10%할인한비용 더 비싼데가 많네요 당황했음 소비자를 기만하시네요 불만리뷰 처음 써봄,0
무료쿠폰 당첨됐다해서 앱 업데이트하는데 사흘째 버벅대며 업데이트 중이네요ᆢ 맙소사,0
치타배달이라고 30분 내 도착한다는 거 보고 배달시켰는데 1시간 넘게 지연됨. 음식은 다 됬는데 기사배정이 안되서 식은 음식 받음. 고객센터는 전화 더럽게 안 받고 서비스 개판,0
"와우할인 서울에서 강남,서초만 할인 안해줌 멤버십 구독료는 똑같음. 같은 돈 내고 차별된 서비스를 받으니 이게 맞나 싶어요",0
전 경기도 거주잔데 요새 배민 이미지 망가져서 다른 배달업체들이 많이 생겼으면 하는 바램입니다. 이슈의 사실여부를 떠나 독과점시장인 건 맞으니까요. 이미 꽤 전부터 대항마처럼 여겨졌던 쿠팡이 좀 더 힘을 냈으면 좋겠네요.,0
와! 쿠팡 멤버쉽을 이용해도 배민이 더 싸네요~! 매번 배민이 싸서 앱삭제해도 될듯,0
배달 배차 드러움,0
처음에 배달 예정 시간 스샷 꼭 찍어 두세요. 안 찍어뒀더니 늦어도 오리발이네,0
"소비자의 개인정보 유출과 그에 대한 대응은 역겹고 중소기업, 자영업자 등꼴 뽑아먹는 악덕 괴물 외국기업이라 탈삭합니다.",0
배달 예상시간과 실제 배달 시간의 괴리가 너무 큽니다. 배달 예상시간은 30분 이내로 배달된다고 하는데 실제로는 2시간 정도 걸리네요.,0
